possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,attachments/media_keys/0,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/6/entity/description,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,context_annotations/2/entity/description,context_annotations/3/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/status,entities/urls/0/unwound_url,context_annotations/0/entity/description,in_reply_to_user_id,context_annotations/4/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/5/entity/description,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/title,entities/urls/0/description
False,1275766033220022273,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-24T12:21:39+00:00,und,0,0,0,0,1275766033220022273,2317966135,#ServicioPúblico https://t.co/29BvxSZcsg,009e6b0e445977d6,,,,,,,17,40,https://t.co/29BvxSZcsg,https://twitter.com/CarlosBastardo7/status/1275579097813581824,twitter.com/CarlosBastardo…,quoted,1275579097813581824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275761073996652544,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-24T12:01:57+00:00,und,4,0,1,0,1275761073996652544,1222119208554835968,#ServicioPúblico https://t.co/hxrH5xcbJI,043383f8b2b79918,,,,,,,17,40,https://t.co/hxrH5xcbJI,https://twitter.com/nmichelangeliq/status/1275643793849581571,twitter.com/nmichelangeliq…,quoted,1275643793849581571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275760398147424261,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-24T11:59:16+00:00,und,0,0,0,0,1275760398147424261,1222119208554835968,#ServicioPúblico https://t.co/p9aXHV6p53,043383f8b2b79918,,,,,,,17,40,https://t.co/p9aXHV6p53,https://twitter.com/tovarguedez/status/1275666105164537859,twitter.com/tovarguedez/st…,quoted,1275666105164537859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275760062561165314,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-24T11:57:56+00:00,und,0,0,0,0,1275760062561165314,1222119208554835968,#ServicioPúblico https://t.co/iiAMAdlg8r,043383f8b2b79918,,,,,,,17,40,https://t.co/iiAMAdlg8r,https://twitter.com/mgutierrezphoto/status/1275756827658117123,twitter.com/mgutierrezphot…,quoted,1275756827658117123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275756827658117123,everyone,Twitter for iPhone,19,34,0.9919,Person,Fabiola Pasquali,0,16,ServicioPublico,,,,,,,2020-06-24T11:45:04+00:00,es,2544,7,396,22,1275756827658117123,95701780,"#ServicioPublico - Fabiola Pasquali es una joven que necesita urgente una intervención quirúrgica para descomprimir su cerebro. Su familia no está en condiciones económicas óptimas y necesitan apoyo de quien pueda brindar ayuda. Gracias! 

https://t.co/2Nlf5Gi8Og",07d9e68cff085004,,,,,,,240,263,https://t.co/2Nlf5Gi8Og,https://gf.me/u/x9qmw3,gf.me/u/x9qmw3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275682492423581699,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-06-24T06:49:41+00:00,und,0,0,0,0,1275682492423581699,66944554,#ServicioPublico https://t.co/VT5if4eods,00ec4c32070f5076,,,,,,,17,40,https://t.co/VT5if4eods,https://twitter.com/CarlosValero08/status/1275471121744367616,twitter.com/CarlosValero08…,quoted,1275471121744367616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275682045226778626,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-06-24T06:47:55+00:00,und,0,0,0,0,1275682045226778626,66944554,#ServicioPublico https://t.co/CG0ylsYqKP,00ec4c32070f5076,,,,,,,17,40,https://t.co/CG0ylsYqKP,https://twitter.com/jcc2979/status/1275448578282942464,twitter.com/jcc2979/status…,,,10,Person,Named people in the world like Nelson Mandela,1061000934719803392,Juan Carlos Sosa Azpúrua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Carlos Sosa Azpúrua,,,,,,,,,,,,,,,,,,,,,
False,1275681822102491136,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-06-24T06:47:02+00:00,und,0,0,0,0,1275681822102491136,66944554,#ServicioPublico https://t.co/EQ4cM71u0D,00ec4c32070f5076,,,,,,,17,40,https://t.co/EQ4cM71u0D,https://twitter.com/CamacaroSabrina/status/1275449553752211461,twitter.com/CamacaroSabrin…,quoted,1275449553752211461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275541117866577920,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,47,60,colaboración,143,151,Ayúdame,2020-06-23T21:27:55+00:00,es,0,0,0,0,1275541117866577920,338549387,"#ServicioPúblico
 ""Vengo a pedirles de su gran #colaboración. Se necesita  y no tengo los medios suficientes para costear estos medicamentos . #Ayúdame a difundir, estaré muy agradecido.
Dios les bendiga.""
Celular 0414 141 43 13 https://t.co/b0DFKP6Nli",00ec4c32070f5076,,,,,,,229,252,https://t.co/b0DFKP6Nli,https://twitter.com/espacial2021/status/1275541117866577920/photo/1,pic.twitter.com/b0DFKP6Nli,,,,,,,,,,,,,,,,,,,,,31275541114653675521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275428797601513480,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-23T14:01:36+00:00,und,0,0,0,0,1275428797601513480,2317966135,#ServicioPúblico https://t.co/WUv78wA7ND,009e6b0e445977d6,,,,,,,17,40,https://t.co/WUv78wA7ND,https://twitter.com/VenteVenezuela/status/1275413405315334145,twitter.com/VenteVenezuela…,quoted,1275413405315334145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275280111772807168,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-06-23T04:10:46+00:00,und,2,0,1,0,1275280111772807168,66944554,#ServicioPublico https://t.co/DTtoKLisRB,00ec4c32070f5076,,,,,,,17,40,https://t.co/DTtoKLisRB,https://twitter.com/cjaimesb/status/1275263485392420875,twitter.com/cjaimesb/statu…,quoted,1275263485392420875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275259599105470467,everyone,Twitter for iPhone,,,,,,0,16,ServicioPublico,,,,,,,2020-06-23T02:49:16+00:00,es,3,0,0,0,1275259599105470467,176233331,"#ServicioPublico Por favor lean esta campaña para la mamá de una amiga  para costear con los gastos de su enfermedad (PTI). Ayúdanos a difundir! ¡Gracias!  @CATERINAV 

https://t.co/GI4SrAEUqo",01a74227630d48a8,,,,,,,169,192,https://t.co/GI4SrAEUqo,https://www.hazvaca.com/vaca/ayudaparaelsycastillo-3311,hazvaca.com/vaca/ayudapara…,,,,,,,,156,166,CATERINAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275226543619477504,everyone,Twitter for Android,,,,,,116,124,caracas,125,141,ServicioPublico,142,148,Ayuda,2020-06-23T00:37:55+00:00,es,10,0,2,0,1275226543619477504,78771707,"🔴¡EXALUMNO DE LA UNIVERSIDAD NECESITA DE NUESTRA AYUDA!🔴
El link de Gofundme en su perfil: https://t.co/2J9XqCCK2G

#caracas #ServicioPublico #Ayuda #dieguitonecesitaayuda #Gofundme #donación #transplante #urgente https://t.co/74CJj68p1o",07d9e36ec5882001,149,171,dieguitonecesitaayuda,172,181,Gofundme,91,114,https://t.co/2J9XqCCK2G,https://instagram.com/dagasland?igshid=8j3m2pqjww72,instagram.com/dagasland?igsh…,,,,,,,,,,,,,,,,,,,,,31275226524199849990,,,,182,191,donación,192,204,transplante,205,213,urgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,237,https://t.co/74CJj68p1o,https://twitter.com/ceumonteavila/status/1275226543619477504/photo/1,pic.twitter.com/74CJj68p1o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1275032839675949057,everyone,Instagram,28,37,0.9917,Person,Juan Pablo,0,16,ServicioPublico,,,,,,,2020-06-22T11:48:12+00:00,es,8,2,3,0,1275032839675949057,764194000307888128,"#ServicioPublico
Ayudemos a Juan Pablo para que pueda ser intervenido quirúrgicamente apenas termine la cuarentena 

Para conocer mas sobre la historia de este pequeño guerrero, visita su perfil de Instagram… https://t.co/D5hhteiilX",015d19216c749864,,,,,,,209,232,https://t.co/D5hhteiilX,https://www.instagram.com/p/CBvHqsaHNsN/?igshid=ddx1jhow4ykl,instagram.com/p/CBvHqsaHNsN/…,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,198,206,0.76,Product,Instagram,,,,,,,,,,,,,,,,,,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041893684,Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-67.98,10.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274925180851281920,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,18,35,AyudaParaAlondra,,,,2020-06-22T04:40:24+00:00,und,11,0,2,0,1274925180851281920,66944554,"#ServicioPublico 
#AyudaParaAlondra https://t.co/JX2vEtsK9t",00ec4c32070f5076,,,,,,,36,59,https://t.co/JX2vEtsK9t,https://twitter.com/Lolitorre092/status/1274876250595745792,twitter.com/Lolitorre092/s…,quoted,1274876250595745792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274924268451749890,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-22T04:36:47+00:00,und,2,0,0,0,1274924268451749890,1102000532,#ServicioPúblico https://t.co/c6NYp6yEDa,006fa5d223223cfc,,,,,,,17,40,https://t.co/c6NYp6yEDa,https://twitter.com/TachiraTricolor/status/1274906754934018050,twitter.com/TachiraTricolo…,quoted,1274906754934018050,10,Person,Named people in the world like Nelson Mandela,1138742711748423683,Luis Carlos Díaz ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,Journalist,A journalist like 'Anderson Cooper',1138742711748423683,Luis Carlos Díaz ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274742756490072068,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,17,31,CiudadGuayana,,,,2020-06-21T16:35:31+00:00,und,8,0,6,0,1274742724705558530,3773382736,#ServicioPúblico #CiudadGuayana https://t.co/P5oJWTlEMi,01a74227630d48a8,,,,,,,32,55,https://t.co/P5oJWTlEMi,https://twitter.com/Codehciu/status/1274742756490072068/photo/1,pic.twitter.com/P5oJWTlEMi,replied_to,1274742724705558530,,,,,,,,,,,,,,,,,,,31274742727880724484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31274742734599962624,31274742741239508994,31274742749330366467,,,,,,,,,,32,55,https://t.co/P5oJWTlEMi,https://twitter.com/Codehciu/status/1274742756490072068/photo/1,pic.twitter.com/P5oJWTlEMi,32,55,https://t.co/P5oJWTlEMi,https://twitter.com/Codehciu/status/1274742756490072068/photo/1,pic.twitter.com/P5oJWTlEMi,32,55,https://t.co/P5oJWTlEMi,https://twitter.com/Codehciu/status/1274742756490072068/photo/1,pic.twitter.com/P5oJWTlEMi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773382736,,,,,,,,,,,,,,,,,,,,
False,1274742724705558530,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,116,128,PuertoOrdaz,,,,2020-06-21T16:35:23+00:00,es,11,1,7,1,1274742724705558530,3773382736,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza estos medicamentos ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/ONikcoPTGq",01a74227630d48a8,,,,,,,145,168,https://t.co/ONikcoPTGq,https://twitter.com/Codehciu/status/1274742724705558530/photo/1,pic.twitter.com/ONikcoPTGq,,,,,,,,60,70,conviteac,,,,,,,,,,,31274742696754720768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31274742706376499200,31274742712433094656,31274742718531538945,,,,,,,,,,145,168,https://t.co/ONikcoPTGq,https://twitter.com/Codehciu/status/1274742724705558530/photo/1,pic.twitter.com/ONikcoPTGq,145,168,https://t.co/ONikcoPTGq,https://twitter.com/Codehciu/status/1274742724705558530/photo/1,pic.twitter.com/ONikcoPTGq,145,168,https://t.co/ONikcoPTGq,https://twitter.com/Codehciu/status/1274742724705558530/photo/1,pic.twitter.com/ONikcoPTGq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274715460320313344,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-21T14:47:03+00:00,und,0,0,0,0,1274715460320313344,1222119208554835968,#ServicioPúblico https://t.co/qOKy28xyTO,00412d3d6cde22cc,,,,,,,17,40,https://t.co/qOKy28xyTO,https://twitter.com/ElNacionalWeb/status/1274714668809027586,twitter.com/ElNacionalWeb/…,quoted,1274714668809027586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274477315104411653,everyone,Twitter for Android,20,25,0.9951,Place,Mérida,0,16,ServicioPúblico,,,,,,,2020-06-20T23:00:45+00:00,es,0,0,1,0,1274477315104411653,110590908,"#ServicioPúblico
En Mérida, Edo. Mérida, Venezuela https://t.co/hnRkEbfGxG",01c93e351e3122fb,,,,,,,51,74,https://t.co/hnRkEbfGxG,https://twitter.com/jadesdelgado/status/1274435934675595266,twitter.com/jadesdelgado/s…,quoted,1274435934675595266,,,,,,,,,28,30,0.8645,Place,Edo,33,38,0.79,Place,Mérida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,49,0.9542,Place,Venezuela,,,,,,,,,,,,,,
False,1274429411354435585,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-06-20T19:50:24+00:00,und,2,0,1,1,1274429331033464833,3773382736,#ServicioPúblico @CorreodelCaroni @SoyPuertoOrdaz @ClavelRangel https://t.co/wpA68YVnDz,01a74227630d48a8,,,,,,,64,87,https://t.co/wpA68YVnDz,https://twitter.com/Codehciu/status/1274429411354435585/photo/1,pic.twitter.com/wpA68YVnDz,replied_to,1274429331033464833,,,,,,17,33,CorreodelCaroni,,,,,,,,,,,31274429334795825155,34,49,SoyPuertoOrdaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31274429350436392960,31274429370275332102,31274429390529708035,,,,,,,,,,64,87,https://t.co/wpA68YVnDz,https://twitter.com/Codehciu/status/1274429411354435585/photo/1,pic.twitter.com/wpA68YVnDz,64,87,https://t.co/wpA68YVnDz,https://twitter.com/Codehciu/status/1274429411354435585/photo/1,pic.twitter.com/wpA68YVnDz,64,87,https://t.co/wpA68YVnDz,https://twitter.com/Codehciu/status/1274429411354435585/photo/1,pic.twitter.com/wpA68YVnDz,,,,,,50,63,ClavelRangel,,,,,,,,,,,,,,,,,,,,,,3773382736,,,,,,,,,,,,,,,,,,,,
False,1274429331033464833,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,116,128,PuertoOrdaz,,,,2020-06-20T19:50:04+00:00,es,26,1,13,0,1274429331033464833,3773382736,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza estos medicamentos ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/qsbzrmtYm6",01a74227630d48a8,,,,,,,145,168,https://t.co/qsbzrmtYm6,https://twitter.com/Codehciu/status/1274429331033464833/photo/1,pic.twitter.com/qsbzrmtYm6,,,,,,,,60,70,conviteac,,,,,,,,,,,31274429268836200456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31274429288968867845,31274429303120375811,31274429317007712256,,,,,,,,,,145,168,https://t.co/qsbzrmtYm6,https://twitter.com/Codehciu/status/1274429331033464833/photo/1,pic.twitter.com/qsbzrmtYm6,145,168,https://t.co/qsbzrmtYm6,https://twitter.com/Codehciu/status/1274429331033464833/photo/1,pic.twitter.com/qsbzrmtYm6,145,168,https://t.co/qsbzrmtYm6,https://twitter.com/Codehciu/status/1274429331033464833/photo/1,pic.twitter.com/qsbzrmtYm6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1274405457126449153,everyone,Twitter for Android,,,,,,51,67,ServicioPublico,,,,,,,2020-06-20T18:15:12+00:00,und,0,0,0,1,1274405457126449153,48182018,@MedicosUnidosVe @Farmarato @sebuscasedona @spvzla #ServicioPublico https://t.co/PKGNdzKblE,00ec4c32070f5076,,,,,,,68,91,https://t.co/PKGNdzKblE,https://twitter.com/AdrianAlbarran_/status/1274404324358197249,twitter.com/AdrianAlbarran…,quoted,1274404324358197249,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,MedicosUnidosVe,,,,,,,,,,,,17,27,Farmarato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,42,sebuscasedona,43,50,spvzla,,,,,,,,,,,,,,,,,,,745076857083731968,,,,,,,,,,,,,,,,,,,,
False,1274362615347716096,everyone,Twitter for Android,124,132,0.9976,Place,Venezuela,73,89,ServicioPúblico,,,,,,,2020-06-20T15:24:58+00:00,es,0,1,0,0,1274362615347716096,1067164416578334721,@Presidencia_VE  Donde puede dirigirse y conseguir esta ayuda Por favor. #ServicioPúblico Mi papá necesita esta medicina en Venezuela. Es paciente oncológico. Si saben de alguien que la tenga me ayudan inmenso. XTANDI Enzalutamida 160mg o 40mg. https://t.co/2aaaa6xyip,00ef60bb0d238e05,,,,,,,245,268,https://t.co/2aaaa6xyip,https://twitter.com/DidiRufus/status/1270048240751296512/photo/1,pic.twitter.com/2aaaa6xyip,,,,,,,,0,15,Presidencia_VE,,,,,,,,,,,31270048222346653698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088178314953613313,,,,,,,,,,,,,,,,,,,,
False,1274361645746343940,everyone,Twitter for Android,62,70,0.998,Place,Venezuela,11,27,ServicioPúblico,,,,,,,2020-06-20T15:21:07+00:00,es,0,1,0,0,1274333681574793221,1067164416578334721,@mbachelet #ServicioPúblico Mi papá necesita esta medicina en Venezuela. Es paciente oncológico. Si saben de alguien que la tenga me ayudan inmenso. XTANDI Enzalutamida 160mg o 40mg. https://t.co/2aaaa6xyip,00ef60bb0d238e05,,,,,,,183,206,https://t.co/2aaaa6xyip,https://twitter.com/DidiRufus/status/1270048240751296512/photo/1,pic.twitter.com/2aaaa6xyip,replied_to,1274333681574793221,10,Person,Named people in the world like Nelson Mandela,895656597250228224,Michelle Bachelet,0,10,mbachelet,,,,,,,,,,,31270048222346653698,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",895656597250228224,Michelle Bachelet,President of Chile Michelle Bachelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Chile Michelle Bachelet,4119914644,,,,,,,,,,,,,,,,,,,,
